Latence1;Latence2;Latence3;CPU1;RAM1;CPU2;RAM2;CPU3;RAM3;Coord1;Coord2;CoordCar1;CoordCar2
0.4189941454;0.2795040844;0.1059672139;0.41;0.5;0.75;0.5;0.15;0.5;4;1;4;3
0.3372354822;0.2581347524;0.2751216668;0.90;0.4;0.47;0.5;0.41;0.5;2;2;2;3
0.3800519609;0.1623446406;0.3296148056;0.20;0.6;0.45;0.7;0.40;0.7;4;4;3;4
0.2118379198;0.2015999905;0.1353154369;0.94;0.6;0.46;0.8;0.62;0.7;2;4;3;2
0.1780206226;0.1846238701;0.2184908679;0.47;0.3;0.36;0.7;0.61;0.4;2;3;4;4
0.2228756461;0.1599045312;0.1337393402;0.55;0.8;0.44;0.5;0.27;0.3;3;4;1;2
0.4717153818;0.2275075390;0.3409419124;0.72;0.8;0.67;0.4;0.71;0.5;1;4;2;2
0.5334286453;0.1484760932;0.2214403094;0.63;0.3;0.41;0.4;0.62;0.7;3;4;2;4
0.5226665566;0.2103841552;0.1585909979;0.31;0.5;0.59;0.6;0.28;0.4;1;2;1;3
0.4379682024;0.1690924449;0.2387671873;0.79;0.6;0.22;0.4;0.73;0.8;4;4;1;4
0.2489463183;0.1456430119;0.3017273215;0.65;0.6;0.47;0.4;0.26;0.5;1;2;2;3
0.3061550074;0.1263486475;0.1785404353;0.42;0.7;0.15;0.4;0.85;0.7;2;2;3;2
0.5262479930;0.1359693065;0.2652436676;0.18;0.6;0.58;0.7;0.50;0.5;3;3;4;1
0.2963042408;0.1974134819;0.1445260078;0.51;0.5;0.19;0.8;0.31;0.5;4;3;3;1
0.2735349578;0.1176745437;0.1788967719;0.45;0.5;0.60;0.7;0.86;0.4;1;2;3;2
0.4162059594;0.2164003869;0.0719172895;0.67;0.4;0.82;0.4;0.54;0.4;4;1;3;4
0.3771782677;0.1394888066;0.3303830967;0.27;0.6;0.89;0.8;0.76;0.5;3;2;2;1
0.1038193666;0.1260501557;0.1804946487;0.89;0.8;0.82;0.8;0.52;0.7;1;3;2;3
0.5362647267;0.1909343309;0.2058242533;0.88;0.6;0.48;0.6;0.93;0.5;1;1;4;1
0.4712039642;0.1392987302;0.3467998458;0.62;0.6;0.84;0.8;0.16;0.4;4;3;4;2
0.4597729936;0.1169968346;0.2851123743;0.88;0.5;0.31;0.7;0.52;0.7;2;4;1;4
0.1283855993;0.1116502554;0.1299207732;0.12;0.6;0.32;0.4;0.63;0.8;4;1;2;4
0.4421016803;0.2853392315;0.3045111660;0.26;0.4;0.90;0.5;0.74;0.8;2;4;1;1
0.1323873410;0.1140165171;0.1667216473;0.34;0.6;0.64;0.8;0.30;0.6;4;2;1;1
0.2104443914;0.1662092847;0.2204278074;0.20;0.5;0.23;0.4;0.42;0.8;1;1;2;2
0.5440280774;0.1454408671;0.3576082087;0.19;0.5;0.66;0.5;0.78;0.5;1;4;2;1
0.5349729689;0.2912203291;0.1120838142;0.61;0.6;0.41;0.7;0.69;0.5;1;4;4;4
0.1305572517;0.2673366867;0.3613846119;0.41;0.5;0.23;0.7;0.20;0.6;3;4;1;2
0.5846326572;0.2202199495;0.3300391410;0.63;0.3;0.19;0.3;0.72;0.6;2;1;4;3
0.2428433614;0.2260838433;0.1860470923;0.65;0.7;0.78;0.5;0.33;0.5;4;4;4;1
0.1900401631;0.2666725186;0.2328176889;0.80;0.3;0.83;0.4;0.67;0.6;1;4;4;2
0.3005684280;0.2260356367;0.2264371390;0.49;0.7;0.25;0.6;0.65;0.5;2;2;3;3
0.2000801090;0.2433490615;0.3417002214;0.96;0.4;0.46;0.5;0.51;0.7;4;2;4;3
0.0730075650;0.2833928320;0.2101299284;0.16;0.4;0.11;0.8;0.56;0.4;2;2;3;2
0.5064546514;0.1392116256;0.3616413645;0.27;0.7;0.50;0.8;0.84;0.4;4;1;4;3
0.2485724488;0.1579394177;0.1763236002;0.61;0.6;0.27;0.7;0.29;0.7;1;1;1;4
0.2342616319;0.1265277544;0.2058540391;0.69;0.6;0.17;0.5;0.12;0.7;4;1;1;2
0.1990432227;0.1625534374;0.1768666186;0.52;0.6;0.73;0.4;0.94;0.5;4;3;1;4
0.2237843014;0.1140851286;0.3532164104;0.61;0.6;0.57;0.4;0.43;0.8;1;1;2;4
0.4745799198;0.1652847791;0.0817438383;0.43;0.6;0.39;0.4;0.21;0.5;1;1;1;4
0.4657880518;0.2834606540;0.2910621566;0.58;0.7;0.89;0.5;0.25;0.5;1;3;3;2
0.3630095177;0.2022663878;0.2601710902;0.26;0.5;0.53;0.7;0.63;0.6;4;2;2;2
0.3471215327;0.1918402858;0.0985355172;0.20;0.5;0.17;0.6;0.15;0.3;3;3;1;1
0.4815056809;0.2308764292;0.2253007486;0.53;0.5;0.69;0.5;0.29;0.5;2;4;2;3
0.5854151656;0.2438267656;0.2418767144;0.31;0.5;0.97;0.7;0.84;0.4;3;1;4;3
0.3195058688;0.1499684151;0.1683300783;0.81;0.7;0.51;0.5;0.67;0.3;4;2;2;2
0.4101286302;0.1638091545;0.3020037023;0.68;0.4;0.15;0.7;0.83;0.3;2;3;3;4
0.3093898395;0.1347903180;0.1817299103;0.52;0.3;0.96;0.7;0.39;0.6;4;3;1;2
0.1544881353;0.1147127509;0.2847378740;0.51;0.6;0.58;0.6;0.63;0.4;2;3;1;3
0.5442277104;0.2291310494;0.2300506602;0.85;0.8;0.46;0.7;0.76;0.6;3;4;2;2
0.2281136557;0.2775684176;0.0781449409;0.16;0.7;0.27;0.4;0.80;0.5;3;1;4;2
0.0627280217;0.1867043959;0.3440176397;0.48;0.5;0.60;0.3;0.78;0.3;4;2;4;4
0.4438371884;0.1984048296;0.3526355619;0.56;0.8;0.28;0.4;0.87;0.7;4;3;2;1
0.4637863594;0.1296158232;0.2039803404;0.11;0.5;0.24;0.4;0.92;0.4;1;2;4;1
0.2363382562;0.2082596810;0.0803926410;0.24;0.5;0.86;0.4;0.83;0.8;3;2;3;4
0.4296297719;0.2748703891;0.2667947400;0.77;0.5;0.60;0.6;0.19;0.4;3;1;1;3
0.2612030313;0.2779908544;0.1197303661;0.77;0.7;0.29;0.3;0.18;0.7;1;1;3;1
0.1818050667;0.2562460130;0.0741283381;0.30;0.3;0.69;0.8;0.41;0.3;1;2;4;4
0.1087883670;0.2691707670;0.1309314401;0.43;0.7;0.19;0.5;0.62;0.4;3;3;3;1
0.3282384962;0.2637861388;0.2132950749;0.89;0.8;0.42;0.6;0.41;0.7;2;1;1;2
0.4446306384;0.2869058042;0.1572069857;0.46;0.6;0.82;0.7;0.56;0.6;4;3;3;2
0.5054228899;0.1286720913;0.1172901986;0.48;0.4;0.26;0.6;0.28;0.6;4;2;2;2
0.5419824619;0.2346361830;0.1580261806;0.81;0.4;0.23;0.5;0.61;0.7;3;1;2;3
0.3435145472;0.1275505168;0.2883519701;0.58;0.5;0.80;0.3;0.79;0.5;2;4;1;3
0.3899248172;0.2062832743;0.2794617459;0.79;0.7;0.74;0.6;0.60;0.4;2;4;3;1
0.2016238289;0.1627885552;0.0991636913;0.20;0.4;0.48;0.4;0.92;0.5;3;1;3;4
0.1233997733;0.1497387934;0.2081329068;0.25;0.5;0.92;0.3;0.29;0.5;1;2;3;2
0.4889413244;0.2829626417;0.1907201477;0.72;0.3;0.25;0.6;0.92;0.8;2;3;1;1
0.0866739569;0.2820462211;0.2553376489;0.31;0.6;0.93;0.3;0.25;0.3;3;2;1;2
0.4331271037;0.1983854340;0.1030844719;0.88;0.3;0.83;0.5;0.85;0.3;2;1;4;2
0.4164073373;0.1943651228;0.3318626332;0.12;0.8;0.73;0.5;0.23;0.3;1;4;4;2
0.4766232779;0.1871847043;0.3051560902;0.52;0.5;0.69;0.4;0.84;0.7;3;2;2;3
0.0740243060;0.2224406257;0.2464085281;0.78;0.7;0.70;0.4;0.56;0.3;4;1;2;4
0.1537290993;0.1711278873;0.2309291669;0.43;0.6;0.59;0.4;0.13;0.3;3;2;1;2
0.1680359266;0.1291984717;0.2985034089;0.46;0.4;0.69;0.7;0.35;0.4;3;1;1;2
0.5035946953;0.1112704380;0.1265694787;0.63;0.7;0.41;0.5;0.32;0.7;3;2;2;2
0.4789815466;0.1783377195;0.3526226433;0.70;0.6;0.73;0.6;0.11;0.7;2;3;4;2
0.2373277860;0.1977946774;0.1935719647;0.91;0.8;0.84;0.7;0.18;0.5;2;3;2;4
0.1743095005;0.2748620373;0.1415255966;0.77;0.3;0.95;0.6;0.42;0.4;1;2;1;3
0.5599234124;0.2845608378;0.3533847151;0.56;0.7;0.88;0.3;0.24;0.6;2;4;3;3
0.3198838686;0.1622938922;0.3386101261;0.22;0.8;0.66;0.6;0.62;0.4;1;1;3;2
0.5103564003;0.1728126399;0.2107474948;0.13;0.7;0.84;0.3;0.82;0.4;2;4;2;1
0.0802217214;0.2019899947;0.3233986633;0.25;0.8;0.48;0.7;0.52;0.4;3;2;1;1
0.1627779752;0.2804066721;0.2973430580;0.62;0.6;0.53;0.5;0.51;0.5;4;3;2;2
0.2260682378;0.2171586055;0.1467360718;0.26;0.4;0.68;0.8;0.31;0.4;3;4;1;3
0.4100402929;0.1786474573;0.3073082084;0.55;0.6;0.48;0.7;0.34;0.8;1;1;1;2
0.1613104155;0.2358448294;0.3001319069;0.45;0.7;0.86;0.4;0.26;0.7;2;3;3;1
0.4075895072;0.2622063303;0.1515278368;0.48;0.5;0.36;0.6;0.73;0.6;2;3;2;4
0.3561855712;0.2765427257;0.2883862183;0.32;0.5;0.93;0.4;0.82;0.4;1;3;3;2
0.0890690915;0.2774690292;0.2223947919;0.91;0.5;0.52;0.4;0.17;0.7;3;3;3;2
0.3276835260;0.2592561037;0.2343440494;0.63;0.6;0.78;0.5;0.68;0.6;2;2;4;2
0.0991435076;0.1178474435;0.3638996835;0.32;0.3;0.39;0.7;0.36;0.4;1;2;3;1
0.3071823812;0.1236485308;0.2857196495;0.75;0.4;0.44;0.6;0.94;0.3;3;3;1;2
0.3014215637;0.2929976782;0.3552349249;0.40;0.3;0.51;0.7;0.65;0.5;2;3;2;3
0.2070839524;0.1720091831;0.3091057720;0.88;0.4;0.59;0.7;0.37;0.6;2;1;4;3
0.3438380447;0.2550799230;0.1663728162;0.53;0.5;0.15;0.4;0.19;0.4;1;2;3;3
0.2856800552;0.1426117302;0.1638514715;0.30;0.5;0.94;0.4;0.79;0.5;1;3;3;2
0.1094221315;0.2917494747;0.1753349485;0.64;0.6;0.80;0.6;0.42;0.6;4;2;2;1
0.0972002337;0.2651573000;0.1335840907;0.71;0.7;0.16;0.6;0.32;0.4;4;4;1;4
0.4307768171;0.1531758279;0.1432520486;0.15;0.4;0.26;0.7;0.58;0.6;4;2;3;2
0.3397436983;0.1648388737;0.1243957288;0.81;0.3;0.45;0.8;0.60;0.5;1;4;2;1
0.3248379563;0.2090224019;0.3584409709;0.20;0.8;0.12;0.6;0.64;0.7;4;3;4;3
0.0781699641;0.2771261551;0.3627699172;0.78;0.5;0.95;0.7;0.59;0.5;1;2;2;3
0.1863949959;0.1948182084;0.1195027769;0.82;0.7;0.48;0.6;0.47;0.3;3;3;1;2
0.2081427460;0.1766449528;0.1038032513;0.42;0.7;0.64;0.8;0.59;0.3;4;1;1;3
0.2901126183;0.1679104946;0.2953321519;0.73;0.4;0.86;0.7;0.90;0.6;4;4;4;4
0.2423274053;0.1593359794;0.1429113777;0.74;0.6;0.66;0.5;0.10;0.4;1;2;2;4
0.4621880933;0.2099236206;0.2855791803;0.76;0.3;0.50;0.7;0.13;0.4;4;4;4;4
0.4893779575;0.2643333791;0.0786913840;0.12;0.5;0.40;0.6;0.82;0.4;2;4;3;3
0.2245621076;0.2784084036;0.0922812446;0.32;0.7;0.24;0.4;0.69;0.4;2;1;2;4
0.2187825387;0.2462315133;0.3605990417;0.60;0.7;0.34;0.4;0.23;0.5;1;1;3;1
0.4450434317;0.2892420841;0.1391014233;0.28;0.4;0.67;0.7;0.21;0.4;3;3;3;1
0.3351515858;0.2914290614;0.3587998105;0.85;0.7;0.14;0.6;0.57;0.6;4;3;2;4
0.4575088870;0.2562284624;0.3335379007;0.72;0.5;0.82;0.5;0.74;0.7;1;2;1;1
0.2825873497;0.2038017011;0.2593720955;0.71;0.7;0.48;0.7;0.14;0.3;1;2;3;3
0.1411325815;0.1423983408;0.0887002061;0.46;0.7;0.35;0.4;0.20;0.6;1;3;3;4
0.3634915605;0.1743361237;0.0829469205;0.74;0.4;0.78;0.8;0.26;0.6;3;4;4;4
0.5414182833;0.1571696586;0.3017763282;0.95;0.6;0.76;0.8;0.21;0.5;4;4;4;1
0.4395442275;0.2812130308;0.0945574394;0.18;0.5;0.59;0.3;0.73;0.7;2;4;4;4
0.4594754779;0.2073006672;0.0756612625;0.46;0.8;0.95;0.4;0.16;0.7;4;3;2;4
0.1020470471;0.2827097112;0.2954314401;0.16;0.5;0.59;0.6;0.17;0.5;3;4;2;1
0.2647293375;0.2203382300;0.2738164257;0.50;0.7;0.64;0.6;0.35;0.6;1;4;2;1
0.1828069979;0.2073276659;0.2795787638;0.80;0.8;0.94;0.3;0.48;0.8;1;1;1;2
0.2697354082;0.2688099750;0.3295350442;0.60;0.5;0.79;0.5;0.74;0.6;4;2;1;3
0.4706110370;0.1814194998;0.2386808001;0.37;0.6;0.80;0.3;0.20;0.4;2;3;4;3
0.5606342414;0.2243010887;0.2179880196;0.11;0.6;0.15;0.7;0.62;0.3;4;2;3;1
0.3205380031;0.1710904732;0.1326865374;0.45;0.7;0.66;0.5;0.48;0.6;1;2;3;3
0.3527672604;0.2135914536;0.3372460492;0.75;0.5;0.72;0.4;0.54;0.4;1;4;1;4
0.2596193082;0.2548142480;0.2378826121;0.50;0.7;0.77;0.3;0.58;0.5;4;2;2;1
0.1795061994;0.1647334310;0.1429016823;0.31;0.7;0.53;0.4;0.47;0.8;1;3;4;4
0.4834802584;0.1284759149;0.2983362384;0.83;0.7;0.26;0.6;0.97;0.3;2;1;4;4
0.2182558174;0.1854200224;0.2972568581;0.29;0.5;0.57;0.5;0.41;0.7;3;3;4;4
0.5441665488;0.1195698846;0.2873745512;0.56;0.6;0.73;0.6;0.58;0.6;3;2;1;3
0.0787388084;0.2834860220;0.0817449518;0.26;0.6;0.68;0.7;0.20;0.4;2;3;1;3
0.5586029367;0.1591464358;0.1111860427;0.60;0.4;0.26;0.8;0.82;0.5;4;4;4;4
0.4678224713;0.2185640132;0.1118507297;0.52;0.5;0.24;0.7;0.83;0.7;1;4;4;2
0.4674804464;0.2910105976;0.2424111689;0.19;0.7;0.64;0.7;0.20;0.7;4;2;2;4
0.4092948647;0.2352529664;0.1881014917;0.48;0.5;0.74;0.5;0.67;0.4;3;3;2;2
0.3473774031;0.2258047001;0.0910357937;0.42;0.6;0.74;0.4;0.39;0.4;3;4;1;4
0.1657597778;0.1460338880;0.3220888096;0.71;0.6;0.15;0.7;0.73;0.8;2;3;2;3
0.2449440917;0.1978881481;0.1871706245;0.58;0.5;0.70;0.5;0.19;0.5;3;1;3;4
0.2724979320;0.1736417862;0.1929992419;0.31;0.5;0.78;0.5;0.69;0.6;4;2;4;3
0.2186643417;0.2935927133;0.1913561061;0.25;0.5;0.27;0.7;0.55;0.8;3;1;2;2
0.4168811621;0.1617224304;0.2052960626;0.27;0.6;0.52;0.7;0.30;0.6;3;1;2;2
0.5065433975;0.2074476704;0.2939630588;0.35;0.6;0.92;0.3;0.74;0.4;3;4;4;1
0.1879019842;0.1221153162;0.3002619111;0.53;0.4;0.91;0.6;0.10;0.7;2;3;3;3
0.3450517619;0.1563527100;0.2177682665;0.22;0.5;0.84;0.6;0.83;0.4;1;3;4;4
0.3545153510;0.2494230644;0.2332047736;0.30;0.5;0.69;0.5;0.15;0.4;2;3;4;3
0.5509528437;0.2011423548;0.3178373198;0.75;0.8;0.12;0.5;0.74;0.5;4;4;4;4
0.0923160993;0.1538553890;0.3432916005;0.76;0.5;0.20;0.7;0.81;0.5;4;2;4;2
0.2048248061;0.1972721345;0.1786666525;0.57;0.4;0.75;0.4;0.56;0.7;3;4;2;1
0.4863715629;0.1732184516;0.2769622751;0.21;0.6;0.90;0.4;0.76;0.8;1;2;1;2
0.5121944041;0.1120320970;0.2704737925;0.52;0.6;0.43;0.7;0.46;0.7;1;4;1;1
0.5521612435;0.1597711201;0.1706045184;0.76;0.8;0.30;0.8;0.52;0.6;3;2;3;2
0.2201568038;0.1171439015;0.1435344001;0.36;0.5;0.33;0.7;0.75;0.7;3;3;2;4
0.4415069352;0.2551848966;0.2145708049;0.71;0.3;0.89;0.3;0.93;0.7;3;2;2;4
0.4602385322;0.1273767878;0.2601183209;0.62;0.5;0.77;0.6;0.14;0.6;3;2;3;3
0.2256020546;0.2435555320;0.2649394957;0.30;0.6;0.26;0.7;0.36;0.7;3;1;4;3
0.1189600959;0.2110982241;0.1382618445;0.34;0.5;0.50;0.4;0.96;0.6;2;4;4;1
0.0606509841;0.1869061978;0.3097092508;0.44;0.5;0.68;0.5;0.89;0.7;1;1;4;4
0.3765563020;0.2381807639;0.0797181765;0.52;0.5;0.67;0.6;0.76;0.3;3;1;3;2
0.5233932653;0.2473172352;0.2141863496;0.60;0.7;0.59;0.3;0.81;0.3;4;1;4;3
0.5605624205;0.1891061168;0.1886164901;0.53;0.8;0.73;0.7;0.16;0.5;1;3;1;4
0.2531746550;0.2161536646;0.2330461162;0.79;0.6;0.95;0.4;0.72;0.3;3;2;4;3
0.0679053983;0.2438982886;0.3199866399;0.25;0.3;0.96;0.7;0.77;0.5;4;2;2;4
0.3941707651;0.2722937775;0.1546488167;0.78;0.4;0.50;0.5;0.73;0.7;4;3;1;3
0.1104007081;0.2919973830;0.1230489162;0.63;0.8;0.74;0.3;0.65;0.4;1;3;3;4
0.2025262144;0.2113252521;0.1288008281;0.37;0.7;0.78;0.8;0.26;0.3;2;1;2;1
0.5604126451;0.1667156407;0.2382338588;0.57;0.4;0.88;0.4;0.75;0.7;3;1;4;4
0.3598802262;0.2857954093;0.2071459183;0.42;0.6;0.61;0.5;0.24;0.7;3;2;4;2
0.3358065696;0.1171121552;0.1580273306;0.73;0.5;0.16;0.4;0.74;0.5;4;4;4;4
0.4693009755;0.2610663641;0.1263516439;0.45;0.7;0.95;0.8;0.12;0.8;4;3;2;2
0.2965675457;0.2177204081;0.2715230769;0.53;0.8;0.56;0.8;0.76;0.4;1;1;1;2
0.5866042791;0.2140222865;0.3165675772;0.52;0.4;0.61;0.6;0.14;0.4;1;1;3;4
0.1308071828;0.2825324354;0.1943970743;0.59;0.3;0.66;0.6;0.87;0.4;2;2;1;1
0.2553898214;0.2870842308;0.3419091169;0.56;0.6;0.40;0.3;0.38;0.7;4;2;3;4
0.5751104430;0.2429135229;0.2820719643;0.74;0.4;0.32;0.7;0.31;0.5;3;3;4;1
0.1399799647;0.1249746984;0.1731042895;0.24;0.5;0.94;0.6;0.64;0.3;4;2;3;2
0.4852011706;0.2260526748;0.1775142610;0.20;0.7;0.15;0.7;0.75;0.5;2;3;3;3
0.2616145720;0.2797181111;0.2176481075;0.92;0.7;0.18;0.7;0.58;0.8;3;2;2;4
0.5234381664;0.1971269400;0.2409400195;0.80;0.6;0.94;0.4;0.17;0.6;2;2;4;2
0.5552856862;0.1229315257;0.0784655192;0.26;0.8;0.39;0.4;0.57;0.4;1;4;2;4
0.4000341361;0.1690136114;0.1295799201;0.54;0.4;0.26;0.3;0.74;0.5;2;2;4;2
0.0930463895;0.2234192928;0.3004190153;0.76;0.7;0.17;0.5;0.91;0.4;3;2;4;4
0.5426511208;0.1429401175;0.1946299625;0.66;0.3;0.97;0.5;0.41;0.4;1;1;2;2
0.2459547206;0.2666783936;0.2201968674;0.79;0.7;0.55;0.7;0.67;0.3;1;2;1;4
0.1199711073;0.2085372877;0.2028978889;0.28;0.6;0.59;0.6;0.19;0.7;3;4;1;2
0.2502325157;0.2795035433;0.1275738896;0.54;0.8;0.14;0.5;0.58;0.5;3;1;3;4
0.2075702867;0.2858725834;0.0977722595;0.40;0.6;0.72;0.5;0.69;0.5;4;1;2;1
0.1907511931;0.1525082826;0.1303874769;0.39;0.6;0.74;0.5;0.47;0.4;1;3;2;1
0.1500083033;0.1556987121;0.1870155759;0.96;0.7;0.54;0.6;0.38;0.5;2;3;3;2
0.4473258878;0.2127354416;0.2316380875;0.80;0.5;0.79;0.3;0.60;0.7;1;1;4;1
0.1585084841;0.1678422697;0.2516389466;0.22;0.5;0.50;0.3;0.25;0.7;3;2;3;1
0.5566399227;0.1931638001;0.3440676762;0.94;0.6;0.83;0.4;0.60;0.3;4;2;2;1
0.3440133535;0.1345026511;0.2993499834;0.24;0.6;0.41;0.5;0.94;0.8;3;4;2;4
0.3621886498;0.2182663853;0.2629562594;0.12;0.6;0.12;0.5;0.17;0.7;4;1;2;4
0.2712536273;0.1934659113;0.1989447192;0.52;0.4;0.23;0.4;0.76;0.5;4;4;4;3
0.4942485985;0.2410762132;0.2138311537;0.23;0.3;0.22;0.7;0.30;0.6;1;3;1;3
0.2604678321;0.2413286507;0.3237492784;0.16;0.7;0.53;0.3;0.25;0.8;2;3;4;1
0.0825449893;0.2669577417;0.3448342606;0.13;0.6;0.84;0.6;0.85;0.5;4;3;1;1
0.5362076328;0.2638734639;0.1251916033;0.42;0.4;0.33;0.4;0.35;0.5;2;4;2;2
0.5704059903;0.2600946149;0.3141687784;0.31;0.7;0.82;0.6;0.66;0.4;4;1;1;1
0.1041791563;0.1971107680;0.1902737783;0.38;0.4;0.56;0.6;0.84;0.7;3;4;4;4
0.3619696504;0.1522967903;0.2257250598;0.65;0.7;0.90;0.8;0.81;0.6;1;1;3;3
0.4183038584;0.2473114530;0.2300857407;0.96;0.6;0.63;0.3;0.27;0.7;1;3;3;1
0.4127622050;0.1315198296;0.3392559008;0.72;0.7;0.96;0.4;0.42;0.8;1;2;1;4
0.4833708305;0.2393427792;0.3235970790;0.18;0.3;0.92;0.4;0.26;0.8;1;4;1;4
0.3420467244;0.2030218230;0.3116874688;0.21;0.4;0.22;0.8;0.63;0.5;4;3;1;3
0.2417194191;0.2538935535;0.1447884980;0.94;0.3;0.21;0.4;0.49;0.7;2;4;3;2
0.4800714887;0.1152021599;0.3488980725;0.93;0.3;0.39;0.6;0.30;0.3;2;2;4;3
0.5832055341;0.1132289300;0.0903600242;0.56;0.5;0.51;0.5;0.15;0.7;2;1;3;1
0.0768958145;0.1398339801;0.1487293731;0.34;0.7;0.57;0.8;0.21;0.7;2;4;4;1
0.4777309343;0.2517574529;0.1248923550;0.97;0.7;0.77;0.4;0.69;0.4;4;4;2;1
0.4979018375;0.1554112543;0.1548838184;0.21;0.8;0.54;0.7;0.63;0.4;4;3;1;1
0.4199741098;0.1919072102;0.1083491186;0.39;0.5;0.39;0.7;0.69;0.7;1;4;3;2
0.2241511722;0.1948262970;0.2825032463;0.96;0.7;0.48;0.6;0.12;0.4;1;4;3;1
0.2086037197;0.1798953470;0.2581844961;0.65;0.5;0.49;0.3;0.40;0.5;3;2;2;2
0.2184593223;0.2119400286;0.0697936170;0.93;0.5;0.11;0.7;0.72;0.5;3;2;4;3
0.1177503445;0.2013648694;0.1981004950;0.42;0.5;0.89;0.5;0.63;0.6;3;2;3;1
0.0613679735;0.1424305437;0.2764971309;0.20;0.7;0.66;0.7;0.43;0.7;2;4;1;3
0.5015814165;0.2182727555;0.1597638685;0.81;0.3;0.25;0.8;0.77;0.7;1;2;3;1
0.5495395084;0.2383923361;0.1981821221;0.61;0.6;0.31;0.8;0.51;0.3;3;2;1;1
0.1170262355;0.2814755868;0.1248801392;0.59;0.5;0.19;0.6;0.24;0.5;1;4;2;4
0.1686205136;0.2328193955;0.3323408421;0.72;0.7;0.89;0.6;0.27;0.8;1;1;1;3
0.4953584492;0.2185583701;0.0735349184;0.12;0.4;0.13;0.5;0.21;0.5;1;1;1;2
0.1027997708;0.1609765723;0.1043149839;0.30;0.8;0.79;0.4;0.28;0.6;2;3;4;3
0.5319174179;0.1425508165;0.1957027300;0.71;0.7;0.23;0.8;0.96;0.5;1;3;4;4
0.2690025109;0.2663415135;0.1437193892;0.45;0.6;0.47;0.7;0.32;0.6;3;4;2;1
0.4311017616;0.1856842602;0.2487163807;0.13;0.5;0.81;0.5;0.29;0.8;2;1;2;3
0.0730605471;0.1729560710;0.1603819208;0.51;0.5;0.61;0.7;0.30;0.3;1;1;1;4
0.5611863760;0.1241968515;0.3634647995;0.26;0.4;0.44;0.4;0.67;0.7;2;1;2;3
0.3385066247;0.1507085516;0.2120755234;0.89;0.5;0.15;0.5;0.37;0.3;2;2;4;3
0.4504727427;0.1515079606;0.2762595164;0.66;0.7;0.33;0.4;0.59;0.3;2;3;1;1
0.1930488114;0.2810989379;0.2037352589;0.44;0.6;0.86;0.6;0.13;0.6;3;3;4;1
0.2501257424;0.1229326851;0.1468056863;0.77;0.5;0.60;0.5;0.84;0.7;4;2;3;1
0.2529513358;0.2126007895;0.0667394802;0.69;0.8;0.37;0.6;0.96;0.7;3;3;3;1
0.4762774229;0.2430644397;0.3003955015;0.19;0.6;0.95;0.5;0.35;0.7;2;2;4;3
0.3866770165;0.2181696634;0.3626373517;0.42;0.7;0.57;0.7;0.20;0.3;2;1;1;3
0.0635632853;0.1332404771;0.0661075109;0.54;0.5;0.61;0.7;0.95;0.4;3;2;1;3
0.2232214031;0.2368547455;0.3569364030;0.82;0.6;0.92;0.4;0.46;0.6;2;3;1;4
0.5060767070;0.1110048960;0.1991207816;0.13;0.5;0.33;0.5;0.49;0.8;4;4;4;4
0.5620485854;0.2194994961;0.2408220424;0.76;0.3;0.36;0.5;0.85;0.3;1;4;1;2
0.2960769057;0.1618762585;0.2313142369;0.14;0.7;0.63;0.4;0.51;0.4;2;2;4;4
0.1548140947;0.1808118499;0.3071164724;0.84;0.6;0.15;0.4;0.47;0.3;4;3;4;4
0.0781618518;0.2682418741;0.1403051987;0.78;0.4;0.73;0.7;0.83;0.3;2;4;1;2
0.3828634169;0.1799229714;0.2461238589;0.41;0.5;0.30;0.7;0.17;0.4;2;3;3;2
0.4561858836;0.1540061814;0.3302814695;0.29;0.4;0.87;0.4;0.52;0.5;3;2;3;1
0.3069717687;0.2600494761;0.3323923883;0.52;0.4;0.89;0.8;0.27;0.6;4;1;1;1
0.4215573436;0.2858558047;0.2284800733;0.11;0.6;0.49;0.7;0.23;0.5;3;3;1;2
0.4232584678;0.1889395832;0.3357596175;0.57;0.4;0.77;0.5;0.53;0.5;2;2;2;2
0.1312138012;0.1155483468;0.3124468675;0.92;0.6;0.64;0.7;0.18;0.4;3;3;4;1
0.3465795143;0.2143463371;0.1596985806;0.90;0.8;0.27;0.4;0.95;0.4;1;1;1;4
0.2393749903;0.1421581390;0.1930451134;0.37;0.4;0.89;0.3;0.26;0.4;2;1;4;1
0.2991329278;0.2574824418;0.0763611502;0.19;0.7;0.68;0.4;0.67;0.6;3;1;3;1
0.5217973450;0.1410771225;0.3113595497;0.41;0.8;0.27;0.7;0.19;0.7;2;1;4;4
0.3515266417;0.1261262085;0.3585384596;0.77;0.6;0.64;0.8;0.18;0.7;4;3;4;2
0.4930994446;0.2131369966;0.0773100287;0.36;0.5;0.13;0.4;0.67;0.4;3;4;1;1
0.5563233539;0.1958523054;0.2760041795;0.54;0.7;0.33;0.5;0.49;0.6;1;1;4;3
0.4111405441;0.2045384558;0.1004878342;0.61;0.3;0.20;0.5;0.85;0.7;1;3;1;4
0.1515191340;0.1893459517;0.2669385732;0.35;0.5;0.51;0.5;0.58;0.3;3;3;1;3
0.3404306167;0.2565614682;0.2564527362;0.63;0.7;0.22;0.5;0.21;0.7;2;3;1;2
0.3502834368;0.2798063666;0.1355199296;0.42;0.4;0.13;0.8;0.37;0.5;2;3;3;2
